,gen,best,mean,std,solution
252,48.0,93.40000000000003,64.23180000000004,12.135205674400417,4
253,49.0,93.58000000000004,66.83940000000003,11.270962143490678,4
254,50.0,94.18000000000005,69.99700000000006,12.75448105569176,4
255,0.0,62.18000000000003,12.018800000000017,12.73091475739273,5
256,1.0,61.460000000000036,20.450800000000022,20.792583951014848,5
257,2.0,70.92000000000006,25.84080000000003,22.57014628574658,5
258,3.0,70.92000000000006,29.270800000000026,22.722428641322658,5
259,4.0,71.72000000000004,36.88420000000002,21.24213516480865,5
260,5.0,71.72000000000004,42.11580000000003,20.07131032992117,5
261,6.0,72.26000000000005,38.151000000000025,22.683827432776873,5
262,7.0,72.46000000000004,42.78660000000003,21.392638931183793,5
263,8.0,72.46000000000004,46.88360000000002,19.210800791221594,5
264,9.0,72.46000000000004,45.73200000000003,19.33651736999194,5
265,10.0,72.46000000000004,47.28000000000004,18.880715664402135,5
266,11.0,73.02000000000004,47.01860000000002,20.1862163378876,5
267,12.0,73.02000000000004,47.535400000000024,19.507442857535178,5
268,13.0,73.02000000000004,47.74140000000002,19.865440595164266,5
269,14.0,73.02000000000004,47.09700000000002,19.698220706449618,5
270,15.0,73.02000000000004,47.973200000000034,18.813993987455195,5
271,16.0,73.02000000000004,49.70620000000004,18.559936356571924,5
272,17.0,75.9,49.178600000000024,19.649536433208812,5
273,18.0,75.9,50.562000000000026,18.1531078330957,5
274,19.0,75.9,50.94640000000003,17.41993544878971,5
275,20.0,75.9,51.859800000000035,17.432920465601867,5
276,21.0,75.9,52.40560000000003,17.133492832461226,5
277,22.0,75.9,48.96080000000003,20.188516720155558,5
278,23.0,75.9,48.63700000000003,21.618138379610777,5
279,24.0,75.9,53.507800000000024,15.828803086778235,5
280,25.0,75.9,52.01160000000004,16.896434696112674,5
281,26.0,75.9,51.82140000000003,18.036279051955265,5
282,27.0,75.9,52.498600000000025,16.347719169352043,5
283,28.0,75.9,55.12980000000003,14.030507758452659,5
284,29.0,75.9,52.19720000000003,15.937098360743098,5
285,30.0,75.9,54.21180000000003,13.663823211678354,5
286,31.0,75.9,54.41080000000004,13.402113093090964,5
287,32.0,75.9,55.85680000000003,11.479007525043274,5
288,33.0,75.9,55.11480000000003,12.799905505901215,5
289,34.0,75.9,53.58540000000003,13.546712030599906,5
290,35.0,75.9,51.94080000000004,15.852954783257292,5
291,36.0,75.9,54.250200000000035,15.005414088254952,5
292,37.0,75.9,53.09640000000003,13.979964915549688,5
293,38.0,75.9,57.17480000000003,9.921105430343946,5
294,39.0,75.9,57.69020000000001,11.456749100857543,5
295,40.0,75.9,53.57540000000001,15.777797781693115,5
296,41.0,75.9,52.25520000000003,16.783675192281347,5
297,42.0,75.9,55.45560000000003,11.706317125381496,5
298,43.0,75.9,55.844600000000035,12.39972962769754,5
299,44.0,75.9,56.38780000000004,12.094694339254717,5
300,45.0,75.9,55.712600000000045,14.760318331255602,5
301,46.0,75.9,56.99780000000004,11.629585683075735,5
302,47.0,75.9,58.102400000000046,11.040304445077595,5
303,48.0,75.9,56.512600000000056,12.457762770256952,5
304,49.0,75.9,56.99720000000004,11.375014380650255,5
305,50.0,75.9,57.030000000000015,13.60066042514113,5
306,0.0,61.460000000000036,12.603400000000017,14.198720521230074,6
307,1.0,63.480000000000054,16.51500000000002,16.84832677152245,6
308,2.0,63.480000000000054,22.165400000000023,20.80466560269596,6
309,3.0,63.480000000000054,23.650400000000023,21.234122064262518,6
310,4.0,64.22000000000003,30.330400000000026,21.918109130123433,6
311,5.0,72.16000000000004,30.278600000000026,22.59368199386723,6
312,6.0,72.16000000000004,36.00600000000002,23.106529899576014,6
313,7.0,72.16000000000004,40.31860000000003,21.45676364319653,6
314,8.0,72.16000000000004,41.66840000000003,21.229588065716214,6
315,9.0,79.44000000000003,38.598800000000026,22.772250977011485,6
316,10.0,79.44000000000003,43.38120000000003,20.681371099615237,6
317,11.0,79.44000000000003,42.623200000000026,20.180269912962025,6
318,12.0,79.44000000000003,45.22260000000003,19.512034779591808,6
319,13.0,79.44000000000003,45.67420000000003,19.961725034675748,6
320,14.0,79.44000000000003,49.065200000000026,18.788594331668357,6
321,15.0,79.44000000000003,47.147200000000026,19.800503735006348,6
322,16.0,79.44000000000003,48.20460000000003,20.062314692975995,6
323,17.0,79.44000000000003,47.61340000000002,21.21224213608737,6
324,18.0,79.44000000000003,47.912800000000026,21.20961131562765,6
325,19.0,79.44000000000003,47.58500000000003,21.330915099920126,6
326,20.0,79.44000000000003,48.93140000000003,20.93660091896487,6
327,21.0,79.44000000000003,46.924200000000035,21.456018324936256,6
328,22.0,79.44000000000003,51.559600000000025,18.917868163194296,6
329,23.0,79.44000000000003,50.07280000000002,20.596274909798623,6
330,24.0,79.44000000000003,54.13860000000003,13.6282187405398,6
331,25.0,79.44000000000003,50.71700000000003,19.152044564484502,6
332,26.0,79.44000000000003,53.38060000000003,15.576192976462519,6
333,27.0,79.44000000000003,52.57760000000003,16.095647928555103,6
334,28.0,79.44000000000003,55.38000000000004,14.794819363547507,6
335,29.0,79.44000000000003,54.205400000000026,15.436557868903295,6
336,30.0,79.44000000000003,53.06380000000003,17.267849824457016,6
337,31.0,79.44000000000003,52.14900000000003,15.848562174531802,6
338,32.0,79.44000000000003,53.46960000000003,13.69852006021089,6
339,33.0,83.46000000000002,53.730400000000024,14.466012713944371,6
340,34.0,83.46000000000002,52.94540000000003,16.01622398819398,6
341,35.0,83.46000000000002,53.189000000000036,15.873657770028942,6
342,36.0,83.46000000000002,56.42140000000004,12.62726423418787,6
343,37.0,83.46000000000002,55.78060000000003,13.66070289699619,6
344,38.0,83.46000000000002,55.28020000000003,14.806916355541425,6
345,39.0,83.46000000000002,53.71120000000003,16.574195683652352,6
346,40.0,83.46000000000002,53.70300000000003,15.942077499497994,6
347,41.0,83.46000000000002,53.254400000000025,19.168862893766036,6
348,42.0,83.46000000000002,55.89460000000002,14.109284845094034,6
349,43.0,83.46000000000002,54.53740000000003,13.870333710477198,6
350,44.0,83.46000000000002,57.58600000000004,11.076402123433411,6
351,45.0,83.46000000000002,57.52960000000004,11.299862469959539,6
352,46.0,83.46000000000002,58.76880000000003,11.125646523236307,6
353,47.0,83.46000000000002,57.44520000000004,12.862363583727529,6
354,48.0,83.46000000000002,59.52960000000004,9.94748670971719,6
355,49.0,83.46000000000002,60.21540000000004,12.019073460129949,6
356,50.0,83.46000000000002,61.509600000000034,10.149911715872218,6
357,0.0,60.44000000000003,12.547000000000017,14.194179476109213,7
358,1.0,61.460000000000036,19.91260000000002,21.17977217157919,7
359,2.0,64.08000000000006,26.24860000000002,22.131427654807997,7
360,3.0,64.08000000000006,28.665800000000022,23.394074684842753,7
361,4.0,70.68000000000005,39.81880000000003,19.859912148849006,7
362,5.0,70.68000000000005,39.59440000000002,20.732527695387276,7
363,6.0,70.68000000000005,39.91320000000003,21.74978091291957,7
364,7.0,70.68000000000005,36.10740000000003,24.331309977886523,7
365,8.0,70.68000000000005,39.949000000000034,21.988287495846517,7
366,9.0,70.68000000000005,36.660000000000025,23.21445756419909,7
367,10.0,70.68000000000005,47.939200000000035,17.063978415363753,7
368,11.0,70.68000000000005,44.71060000000003,21.2112061806961,7
369,12.0,70.68000000000005,46.72440000000003,18.410068458319223,7
370,13.0,70.68000000000005,51.113600000000034,17.388805566800734,7
371,14.0,70.68000000000005,46.35940000000003,20.274759965040285,7
372,15.0,70.68000000000005,50.09100000000003,17.79638083993485,7
373,16.0,70.68000000000005,51.202000000000034,16.78514640984702,7
374,17.0,70.68000000000005,50.66720000000003,18.665415188524474,7
375,18.0,70.68000000000005,52.07720000000003,16.907552400037098,7
376,19.0,71.46000000000004,50.36520000000003,19.340646653098247,7
377,20.0,71.46000000000004,51.311600000000034,18.845996111641334,7
378,21.0,71.46000000000004,48.625800000000034,20.50716856028643,7
379,22.0,71.46000000000004,48.49480000000003,19.912361511382834,7
380,23.0,71.46000000000004,48.50280000000002,18.949818578551096,7
381,24.0,71.46000000000004,47.62120000000002,19.50223286088032,7
382,25.0,71.46000000000004,53.14360000000004,15.971044895059311,7
383,26.0,71.46000000000004,49.160000000000025,19.390052088635557,7
