,gen,enemy,best,mean,solution
542,16.0,5.0,95.92000000000004,63.88129032258074,4
543,16.0,7.0,92.80000000000007,38.07741935483871,4
544,17.0,1.0,62.4,22.529032258064515,4
545,17.0,2.0,95.2,54.696774193548386,4
546,17.0,5.0,95.92000000000004,59.78322580645169,4
547,17.0,7.0,92.80000000000007,34.87741935483872,4
548,18.0,1.0,100.0,24.129032258064516,4
549,18.0,2.0,95.2,53.81935483870967,4
550,18.0,5.0,95.92000000000004,72.70709677419364,4
551,18.0,7.0,92.80000000000007,41.1225806451613,4
552,19.0,1.0,100.0,20.451612903225808,4
553,19.0,2.0,95.2,53.48387096774194,4
554,19.0,5.0,95.92000000000004,75.94064516129042,4
555,19.0,7.0,92.80000000000007,46.585806451612925,4
556,20.0,1.0,100.0,17.941176470588236,4
557,20.0,2.0,95.2,57.611764705882344,4
558,20.0,5.0,96.40000000000003,73.90588235294126,4
559,20.0,7.0,92.80000000000007,39.082352941176474,4
560,21.0,1.0,100.0,20.941176470588236,4
561,21.0,2.0,95.2,62.23529411764706,4
562,21.0,5.0,96.40000000000003,75.67294117647067,4
563,21.0,7.0,92.80000000000007,35.40000000000001,4
564,22.0,1.0,100.0,21.823529411764707,4
565,22.0,2.0,95.2,55.37647058823529,4
566,22.0,5.0,96.40000000000003,73.60000000000007,4
567,22.0,7.0,92.80000000000007,37.670588235294126,4
568,23.0,1.0,100.0,21.294117647058822,4
569,23.0,2.0,95.2,58.670588235294126,4
570,23.0,5.0,97.60000000000002,75.19764705882362,4
571,23.0,7.0,92.80000000000007,38.78588235294119,4
572,24.0,1.0,100.0,16.88235294117647,4
573,24.0,2.0,95.2,57.10588235294118,4
574,24.0,5.0,97.60000000000002,71.84705882352948,4
575,24.0,7.0,92.80000000000007,35.223529411764716,4
576,25.0,1.0,100.0,17.783783783783782,4
577,25.0,2.0,100.0,52.59459459459459,4
578,25.0,5.0,97.60000000000002,71.79459459459467,4
579,25.0,7.0,93.52000000000007,35.16756756756757,4
580,26.0,1.0,100.0,19.08108108108108,4
581,26.0,2.0,100.0,50.57297297297298,4
582,26.0,5.0,97.60000000000002,75.13513513513522,4
583,26.0,7.0,93.52000000000007,37.39027027027028,4
584,27.0,1.0,100.0,18.10810810810811,4
585,27.0,2.0,100.0,46.91891891891892,4
586,27.0,5.0,97.60000000000002,78.86702702702712,4
587,27.0,7.0,93.52000000000007,31.91567567567568,4
588,28.0,1.0,100.0,17.62162162162162,4
589,28.0,2.0,100.0,52.1945945945946,4
590,28.0,5.0,97.60000000000002,73.27351351351359,4
591,28.0,7.0,96.64000000000004,41.4918918918919,4
592,29.0,1.0,100.0,18.594594594594593,4
593,29.0,2.0,100.0,59.74054054054053,4
594,29.0,5.0,97.60000000000002,77.47459459459468,4
595,29.0,7.0,96.64000000000004,44.912432432432446,4
596,30.0,1.0,100.0,17.5,4
597,30.0,2.0,100.0,56.3,4
598,30.0,5.0,97.60000000000002,76.6460000000001,4
599,30.0,7.0,96.64000000000004,42.11200000000001,4
600,1.0,1.0,18.0,0.72,5
601,1.0,2.0,89.6,41.376000000000005,5
602,1.0,5.0,92.80000000000007,32.45120000000011,5
603,1.0,7.0,66.1600000000001,15.132800000000007,5
604,2.0,1.0,18.0,2.64,5
605,2.0,2.0,89.6,34.56,5
606,2.0,5.0,92.80000000000007,40.04480000000009,5
607,2.0,7.0,66.1600000000001,22.806400000000004,5
608,3.0,1.0,18.0,4.32,5
609,3.0,2.0,89.6,36.96,5
610,3.0,5.0,92.80000000000007,49.68640000000008,5
611,3.0,7.0,80.56000000000013,34.66240000000002,5
612,4.0,1.0,18.0,5.52,5
613,4.0,2.0,91.2,46.896,5
614,4.0,5.0,92.80000000000007,54.23040000000008,5
615,4.0,7.0,80.56000000000013,36.26880000000003,5
616,5.0,1.0,30.0,4.888888888888889,5
617,5.0,2.0,92.80000000000001,48.2962962962963,5
618,5.0,5.0,95.68000000000004,55.92592592592603,5
619,5.0,7.0,92.80000000000007,38.97185185185188,5
620,6.0,1.0,30.0,9.777777777777779,5
621,6.0,2.0,92.80000000000001,56.474074074074075,5
622,6.0,5.0,95.68000000000004,50.346666666666756,5
623,6.0,7.0,92.80000000000007,33.63555555555558,5
624,7.0,1.0,30.0,12.666666666666666,5
625,7.0,2.0,92.80000000000001,55.24444444444444,5
626,7.0,5.0,95.68000000000004,65.78074074074084,5
627,7.0,7.0,92.80000000000007,43.34518518518521,5
628,8.0,1.0,30.0,17.11111111111111,5
629,8.0,2.0,92.80000000000001,55.05185185185186,5
630,8.0,5.0,95.68000000000004,56.41481481481489,5
631,8.0,7.0,92.80000000000007,39.83703703703705,5
632,9.0,1.0,42.0,18.88888888888889,5
633,9.0,2.0,92.80000000000001,45.451851851851856,5
634,9.0,5.0,95.68000000000004,51.546666666666745,5
635,9.0,7.0,92.80000000000007,42.788148148148174,5
636,10.0,1.0,42.0,18.82758620689655,5
637,10.0,2.0,92.80000000000001,36.44137931034483,5
638,10.0,5.0,95.68000000000004,56.168275862069045,5
639,10.0,7.0,92.80000000000007,38.88551724137933,5
640,11.0,1.0,42.0,19.655172413793103,5
641,11.0,2.0,92.80000000000001,42.49655172413794,5
642,11.0,5.0,96.40000000000003,62.45241379310354,5
643,11.0,7.0,92.80000000000007,32.9793103448276,5
644,12.0,1.0,42.0,16.551724137931036,5
645,12.0,2.0,92.80000000000001,38.0,5
646,12.0,5.0,96.88000000000002,63.33517241379319,5
647,12.0,7.0,92.80000000000007,40.01379310344829,5
648,13.0,1.0,42.0,21.310344827586206,5
649,13.0,2.0,92.80000000000001,50.662068965517236,5
650,13.0,5.0,96.88000000000002,68.80827586206907,5
651,13.0,7.0,92.80000000000007,33.1696551724138,5
652,14.0,1.0,54.0,18.82758620689655,5
653,14.0,2.0,92.80000000000001,39.806896551724144,5
654,14.0,5.0,96.88000000000002,65.39034482758628,5
655,14.0,7.0,92.80000000000007,28.53517241379311,5
656,15.0,1.0,54.0,13.161290322580646,5
657,15.0,2.0,94.4,53.741935483870975,5
658,15.0,5.0,96.88000000000002,73.0864516129033,5
659,15.0,7.0,92.80000000000007,32.38451612903227,5
660,16.0,1.0,54.0,18.193548387096776,5
661,16.0,2.0,94.4,44.15483870967741,5
662,16.0,5.0,96.88000000000002,69.83225806451621,5
663,16.0,7.0,92.80000000000007,33.21548387096775,5
664,17.0,1.0,54.0,18.193548387096776,5
665,17.0,2.0,94.4,58.800000000000004,5
666,17.0,5.0,96.88000000000002,70.22709677419364,5
667,17.0,7.0,92.80000000000007,37.27741935483873,5
668,18.0,1.0,54.0,19.35483870967742,5
669,18.0,2.0,94.4,51.9225806451613,5
670,18.0,5.0,96.88000000000002,64.3354838709678,5
671,18.0,7.0,92.80000000000007,36.402580645161294,5
672,19.0,1.0,54.0,20.129032258064516,5
673,19.0,2.0,94.4,63.277419354838706,5
674,19.0,5.0,96.88000000000002,68.6683870967743,5
675,19.0,7.0,92.80000000000007,42.4309677419355,5
676,20.0,1.0,100.0,25.470588235294116,5
677,20.0,2.0,94.4,53.56470588235294,5
678,20.0,5.0,96.88000000000002,76.92705882352948,5
679,20.0,7.0,92.80000000000007,37.68470588235296,5
680,21.0,1.0,100.0,20.764705882352942,5
681,21.0,2.0,94.4,54.529411764705884,5
682,21.0,5.0,96.88000000000002,77.92941176470595,5
683,21.0,7.0,92.80000000000007,38.02352941176471,5
684,22.0,1.0,100.0,21.11764705882353,5
685,22.0,2.0,94.4,61.54117647058824,5
686,22.0,5.0,96.88000000000002,76.9105882352942,5
687,22.0,7.0,92.80000000000007,39.29882352941178,5
688,23.0,1.0,100.0,14.588235294117647,5
689,23.0,2.0,94.4,59.4,5
690,23.0,5.0,96.88000000000002,69.60941176470594,5
691,23.0,7.0,92.80000000000007,41.5529411764706,5
692,24.0,1.0,100.0,20.058823529411764,5
693,24.0,2.0,94.4,62.98823529411764,5
694,24.0,5.0,96.88000000000002,66.25882352941186,5
695,24.0,7.0,92.80000000000007,44.01647058823531,5
696,25.0,1.0,100.0,17.135135135135137,5
697,25.0,2.0,94.4,58.486486486486484,5
698,25.0,5.0,96.88000000000002,66.99027027027037,5
699,25.0,7.0,92.80000000000007,48.11675675675677,5
700,26.0,1.0,100.0,15.18918918918919,5
701,26.0,2.0,94.4,53.28648648648649,5
702,26.0,5.0,96.88000000000002,68.62486486486495,5
703,26.0,7.0,92.80000000000007,45.461621621621646,5
704,27.0,1.0,100.0,18.43243243243243,5
705,27.0,2.0,94.4,59.65405405405405,5
706,27.0,5.0,96.88000000000002,61.597837837837936,5
707,27.0,7.0,92.80000000000007,43.044324324324336,5
708,28.0,1.0,100.0,21.35135135135135,5
709,28.0,2.0,94.4,52.054054054054056,5
710,28.0,5.0,96.88000000000002,60.966486486486566,5
711,28.0,7.0,92.80000000000007,39.18486486486488,5
712,29.0,1.0,100.0,17.62162162162162,5
713,29.0,2.0,94.4,57.47027027027027,5
714,29.0,5.0,96.88000000000002,67.96756756756767,5
715,29.0,7.0,92.80000000000007,42.949189189189205,5
716,30.0,1.0,100.0,21.55,5
717,30.0,2.0,95.2,59.04,5
718,30.0,5.0,96.88000000000002,76.08000000000007,5
719,30.0,7.0,96.40000000000003,47.26800000000003,5
720,1.0,1.0,30.0,5.76,6
721,1.0,2.0,92.80000000000001,30.032000000000004,6
722,1.0,5.0,92.80000000000007,42.49600000000007,6
723,1.0,7.0,63.76000000000009,17.34080000000001,6
724,2.0,1.0,30.0,5.52,6
725,2.0,2.0,92.80000000000001,39.488,6
726,2.0,5.0,95.20000000000005,42.540800000000075,6
727,2.0,7.0,63.76000000000009,18.870400000000004,6
728,3.0,1.0,36.0,9.12,6
729,3.0,2.0,92.80000000000001,39.983999999999995,6
730,3.0,5.0,95.20000000000005,55.756800000000084,6
731,3.0,7.0,73.84000000000012,22.633600000000005,6
732,4.0,1.0,36.0,14.88,6
733,4.0,2.0,92.80000000000001,45.536,6
734,4.0,5.0,95.20000000000005,52.5312000000001,6
735,4.0,7.0,73.84000000000012,30.121600000000015,6
736,5.0,1.0,54.0,17.555555555555557,6
737,5.0,2.0,92.80000000000001,43.05185185185186,6
738,5.0,5.0,95.20000000000005,55.90222222222231,6
739,5.0,7.0,73.84000000000012,27.02518518518519,6
740,6.0,1.0,54.0,16.0,6
741,6.0,2.0,92.80000000000001,57.34814814814815,6
742,6.0,5.0,95.20000000000005,62.906666666666766,6
743,6.0,7.0,73.84000000000012,29.404444444444454,6
744,7.0,1.0,54.0,14.666666666666666,6
745,7.0,2.0,92.80000000000001,66.96296296296296,6
746,7.0,5.0,95.20000000000005,65.85777777777787,6
747,7.0,7.0,77.44000000000011,38.04444444444445,6
748,8.0,1.0,54.0,16.666666666666668,6
749,8.0,2.0,92.80000000000001,69.61481481481482,6
750,8.0,5.0,95.20000000000005,58.702222222222325,6
751,8.0,7.0,77.44000000000011,44.17185185185188,6
752,9.0,1.0,100.0,19.40740740740741,6
753,9.0,2.0,95.2,55.718518518518515,6
754,9.0,5.0,95.20000000000005,66.93629629629638,6
755,9.0,7.0,77.44000000000011,44.02666666666669,6
756,10.0,1.0,100.0,17.724137931034484,6
757,10.0,2.0,100.0,55.72413793103448,6
758,10.0,5.0,97.12000000000003,79.98068965517253,6
759,10.0,7.0,92.80000000000007,45.495172413793114,6
760,11.0,1.0,100.0,19.586206896551722,6
761,11.0,2.0,100.0,65.2,6
762,11.0,5.0,97.12000000000003,78.60413793103457,6
763,11.0,7.0,92.80000000000007,45.36000000000002,6
764,12.0,1.0,100.0,17.103448275862068,6
765,12.0,2.0,100.0,57.37931034482759,6
766,12.0,5.0,97.12000000000003,74.01931034482767,6
767,12.0,7.0,92.80000000000007,41.017931034482764,6
768,13.0,1.0,100.0,17.517241379310345,6
769,13.0,2.0,100.0,65.2551724137931,6
770,13.0,5.0,97.12000000000003,79.7600000000001,6
771,13.0,7.0,92.80000000000007,36.31724137931035,6
772,14.0,1.0,100.0,19.17241379310345,6
773,14.0,2.0,100.0,63.10344827586208,6
774,14.0,5.0,97.12000000000003,71.00413793103458,6
775,14.0,7.0,92.80000000000007,43.5448275862069,6
776,15.0,1.0,100.0,24.903225806451612,6
777,15.0,2.0,100.0,56.49032258064516,6
778,15.0,5.0,97.12000000000003,78.95483870967752,6
779,15.0,7.0,96.40000000000003,42.26580645161291,6
780,16.0,1.0,100.0,20.258064516129032,6
781,16.0,2.0,100.0,55.69032258064516,6
782,16.0,5.0,97.12000000000003,85.12516129032267,6
783,16.0,7.0,96.40000000000003,34.910967741935494,6
784,17.0,1.0,100.0,19.096774193548388,6
785,17.0,2.0,100.0,53.74193548387097,6
786,17.0,5.0,97.12000000000003,79.40645161290331,6
787,17.0,7.0,96.40000000000003,36.583225806451615,6
788,18.0,1.0,100.0,27.806451612903224,6
789,18.0,2.0,100.0,50.27096774193548,6
790,18.0,5.0,97.12000000000003,71.95096774193557,6
791,18.0,7.0,96.40000000000003,36.99096774193549,6
792,19.0,1.0,100.0,24.322580645161292,6
793,19.0,2.0,100.0,54.012903225806454,6
794,19.0,5.0,97.12000000000003,66.21677419354847,6
795,19.0,7.0,96.40000000000003,38.7767741935484,6
796,20.0,1.0,100.0,28.294117647058822,6
797,20.0,2.0,100.0,62.411764705882355,6
798,20.0,5.0,97.12000000000003,81.25647058823539,6
799,20.0,7.0,96.40000000000003,39.828235294117654,6
800,21.0,1.0,100.0,26.235294117647058,6
801,21.0,2.0,100.0,53.54117647058824,6
802,21.0,5.0,97.12000000000003,79.19294117647068,6
803,21.0,7.0,96.40000000000003,44.91529411764708,6
804,22.0,1.0,100.0,20.058823529411764,6
805,22.0,2.0,100.0,55.61176470588236,6
806,22.0,5.0,97.12000000000003,74.40235294117656,6
807,22.0,7.0,96.40000000000003,45.66117647058826,6
808,23.0,1.0,100.0,20.058823529411764,6
809,23.0,2.0,100.0,56.94117647058823,6
810,23.0,5.0,97.12000000000003,81.49411764705891,6
811,23.0,7.0,96.40000000000003,46.84470588235297,6
812,24.0,1.0,100.0,20.41176470588235,6
813,24.0,2.0,100.0,56.364705882352936,6
814,24.0,5.0,97.12000000000003,79.50823529411775,6
815,24.0,7.0,96.40000000000003,44.23294117647062,6
816,25.0,1.0,100.0,19.405405405405407,6
817,25.0,2.0,100.0,57.664864864864875,6
818,25.0,5.0,97.12000000000003,82.04108108108117,6
819,25.0,7.0,96.40000000000003,42.15567567567569,6
820,26.0,1.0,100.0,22.27027027027027,6
821,26.0,2.0,100.0,48.24864864864865,6
822,26.0,5.0,97.12000000000003,78.87783783783793,6
823,26.0,7.0,96.40000000000003,44.52108108108111,6
824,27.0,1.0,100.0,17.62162162162162,6
825,27.0,2.0,100.0,48.681081081081075,6
826,27.0,5.0,97.12000000000003,84.06054054054063,6
827,27.0,7.0,96.40000000000003,47.47243243243246,6
828,28.0,1.0,100.0,21.56756756756757,6
829,28.0,2.0,100.0,38.98378378378378,6
830,28.0,5.0,97.12000000000003,81.93513513513523,6
831,28.0,7.0,96.40000000000003,44.00000000000002,6
832,29.0,1.0,100.0,20.054054054054053,6
833,29.0,2.0,100.0,41.924324324324324,6
834,29.0,5.0,97.12000000000003,76.88864864864875,6
835,29.0,7.0,96.40000000000003,41.99351351351354,6
836,30.0,1.0,100.0,20.35,6
837,30.0,2.0,100.0,56.239999999999995,6
838,30.0,5.0,100.0,76.88200000000009,6
839,30.0,7.0,96.40000000000003,46.538000000000025,6
840,1.0,1.0,36.0,5.28,7
841,1.0,2.0,85.6,25.744,7
842,1.0,5.0,92.80000000000007,41.15520000000008,7
843,1.0,7.0,79.84000000000012,15.433600000000006,7
844,2.0,1.0,36.0,8.4,7
845,2.0,2.0,91.2,20.8,7
846,2.0,5.0,92.80000000000007,39.09120000000008,7
847,2.0,7.0,79.84000000000012,16.873600000000007,7
848,3.0,1.0,36.0,11.52,7
849,3.0,2.0,91.2,31.36,7
850,3.0,5.0,95.20000000000005,50.97920000000009,7
851,3.0,7.0,79.84000000000012,19.971200000000007,7
852,4.0,1.0,36.0,12.48,7
853,4.0,2.0,92.0,45.376000000000005,7
854,4.0,5.0,95.20000000000005,54.79360000000006,7
855,4.0,7.0,84.64000000000013,23.942400000000017,7
856,5.0,1.0,76.96000000000012,15.517037037037042,7
857,5.0,2.0,92.0,45.57037037037038,7
858,5.0,5.0,95.20000000000005,64.40000000000009,7
859,5.0,7.0,95.20000000000005,42.269629629629655,7
860,6.0,1.0,76.96000000000012,20.40592592592593,7
861,6.0,2.0,92.0,48.474074074074075,7
862,6.0,5.0,95.20000000000005,56.49481481481489,7
863,6.0,7.0,95.20000000000005,46.96296296296298,7
864,7.0,1.0,76.96000000000012,18.40592592592593,7
865,7.0,2.0,93.6,44.1925925925926,7
866,7.0,5.0,97.84000000000003,52.705185185185265,7
867,7.0,7.0,95.20000000000005,38.026666666666685,7
868,8.0,1.0,76.96000000000012,15.961481481481487,7
869,8.0,2.0,93.6,48.60740740740741,7
870,8.0,5.0,97.84000000000003,57.56148148148156,7
871,8.0,7.0,95.20000000000005,41.205925925925946,7
872,9.0,1.0,76.96000000000012,11.517037037037042,7
873,9.0,2.0,93.6,41.49629629629629,7
874,9.0,5.0,97.84000000000003,67.67407407407417,7
875,9.0,7.0,95.20000000000005,37.582222222222235,7
876,10.0,1.0,76.96000000000012,14.446896551724143,7
877,10.0,2.0,93.6,35.66896551724138,7
878,10.0,5.0,97.84000000000003,66.1600000000001,7
879,10.0,7.0,95.20000000000005,35.977931034482765,7
880,11.0,1.0,76.96000000000012,17.550344827586212,7
881,11.0,2.0,93.6,37.55862068965517,7
882,11.0,5.0,97.84000000000003,67.42344827586216,7
883,11.0,7.0,95.20000000000005,38.58482758620691,7
884,12.0,1.0,76.96000000000012,16.72275862068966,7
885,12.0,2.0,93.6,48.52413793103448,7
886,12.0,5.0,97.84000000000003,69.27724137931042,7
887,12.0,7.0,95.20000000000005,39.69655172413793,7
888,13.0,1.0,76.96000000000012,16.51586206896552,7
889,13.0,2.0,93.6,56.85517241379311,7
890,13.0,5.0,97.84000000000003,59.13655172413801,7
891,13.0,7.0,95.20000000000005,33.82620689655173,7
892,14.0,1.0,76.96000000000012,21.274482758620696,7
893,14.0,2.0,93.6,56.689655172413794,7
894,14.0,5.0,97.84000000000003,62.422068965517326,7
895,14.0,7.0,95.20000000000005,34.28689655172415,7
896,15.0,1.0,81.6,16.683870967741935,7
897,15.0,2.0,93.6,54.58064516129031,7
898,15.0,5.0,97.84000000000003,65.37548387096783,7
899,15.0,7.0,95.20000000000005,34.90580645161292,7
900,16.0,1.0,81.6,22.761290322580646,7
901,16.0,2.0,93.6,59.39354838709678,7
902,16.0,5.0,97.84000000000003,63.11225806451623,7
903,16.0,7.0,95.20000000000005,29.96387096774194,7
904,17.0,1.0,81.6,23.92258064516129,7
905,17.0,2.0,96.0,55.90967741935484,7
906,17.0,5.0,97.84000000000003,70.33806451612911,7
907,17.0,7.0,95.20000000000005,40.756129032258066,7
908,18.0,1.0,81.6,27.406451612903226,7
909,18.0,2.0,96.0,61.264516129032266,7
910,18.0,5.0,97.84000000000003,76.42322580645167,7
911,18.0,7.0,95.20000000000005,40.62193548387099,7
912,19.0,1.0,81.6,27.6,7
913,19.0,2.0,96.0,64.19354838709678,7
914,19.0,5.0,97.84000000000003,77.45548387096783,7
915,19.0,7.0,95.20000000000005,34.381935483870976,7
916,20.0,1.0,81.6,27.988235294117647,7
917,20.0,2.0,96.0,66.04705882352943,7
918,20.0,5.0,97.84000000000003,74.62823529411772,7
919,20.0,7.0,96.88000000000002,37.96705882352941,7
920,21.0,1.0,81.6,23.929411764705883,7
921,21.0,2.0,96.0,58.49411764705882,7
922,21.0,5.0,97.84000000000003,73.85647058823537,7
923,21.0,7.0,96.88000000000002,37.43764705882353,7
924,22.0,1.0,81.6,22.870588235294118,7
925,22.0,2.0,96.0,70.02352941176471,7
926,22.0,5.0,97.84000000000003,70.31294117647066,7
927,22.0,7.0,96.88000000000002,30.30352941176471,7
928,23.0,1.0,81.6,22.51764705882353,7
929,23.0,2.0,96.0,51.08235294117647,7
930,23.0,5.0,97.84000000000003,68.76941176470596,7
931,23.0,7.0,96.88000000000002,40.075294117647076,7
932,24.0,1.0,81.6,28.16470588235294,7
933,24.0,2.0,96.0,61.811764705882354,7
934,24.0,5.0,97.84000000000003,75.94117647058832,7
935,24.0,7.0,96.88000000000002,39.34117647058826,7
936,25.0,1.0,100.0,25.027027027027028,7
937,25.0,2.0,96.0,61.286486486486496,7
938,25.0,5.0,97.84000000000003,74.97513513513522,7
939,25.0,7.0,96.88000000000002,33.48540540540541,7
940,26.0,1.0,100.0,22.324324324324323,7
941,26.0,2.0,96.0,69.44864864864864,7
942,26.0,5.0,97.84000000000003,76.20324324324334,7
943,26.0,7.0,96.88000000000002,36.76756756756758,7
944,27.0,1.0,100.0,25.57837837837838,7
945,27.0,2.0,96.0,62.908108108108095,7
946,27.0,5.0,97.84000000000003,71.88756756756764,7
947,27.0,7.0,96.88000000000002,34.32000000000001,7
948,28.0,1.0,100.0,22.27027027027027,7
949,28.0,2.0,96.0,68.8756756756757,7
950,28.0,5.0,97.84000000000003,67.1654054054055,7
951,28.0,7.0,96.88000000000002,45.13729729729731,7
952,29.0,1.0,100.0,18.43243243243243,7
953,29.0,2.0,96.0,64.35675675675675,7
954,29.0,5.0,97.84000000000003,80.56864864864872,7
955,29.0,7.0,96.88000000000002,44.67459459459462,7
956,30.0,1.0,100.0,21.25,7
957,30.0,2.0,96.0,54.65,7
958,30.0,5.0,97.84000000000003,77.56600000000006,7
959,30.0,7.0,96.88000000000002,41.734,7
960,1.0,1.0,30.0,5.28,8
961,1.0,2.0,88.0,23.616,8
962,1.0,5.0,94.96000000000005,37.654400000000074,8
963,1.0,7.0,76.72000000000011,20.537600000000012,8
964,2.0,1.0,100.0,10.0,8
965,2.0,2.0,88.0,24.88,8
966,2.0,5.0,96.88000000000002,43.67040000000008,8
967,2.0,7.0,76.72000000000011,35.708800000000004,8
968,3.0,1.0,100.0,11.44,8
969,3.0,2.0,88.0,32.832,8
970,3.0,5.0,96.88000000000002,50.297600000000095,8
971,3.0,7.0,76.72000000000011,27.308800000000005,8
972,4.0,1.0,100.0,10.0,8
973,4.0,2.0,92.0,33.744,8
974,4.0,5.0,96.88000000000002,53.09440000000008,8
975,4.0,7.0,76.72000000000011,36.406400000000005,8
976,5.0,1.0,100.0,13.481481481481481,8
977,5.0,2.0,92.0,39.822222222222216,8
978,5.0,5.0,96.88000000000002,60.13333333333343,8
979,5.0,7.0,76.72000000000011,44.02074074074077,8
980,6.0,1.0,100.0,11.25925925925926,8
981,6.0,2.0,92.0,62.74074074074074,8
982,6.0,5.0,96.88000000000002,61.13777777777787,8
983,6.0,7.0,76.72000000000011,41.79851851851855,8
984,7.0,1.0,100.0,10.37037037037037,8
985,7.0,2.0,92.0,57.03703703703704,8
986,7.0,5.0,96.88000000000002,57.463703703703786,8
987,7.0,7.0,76.72000000000011,40.42666666666669,8
988,8.0,1.0,100.0,15.703703703703704,8
989,8.0,2.0,93.6,63.43703703703704,8
990,8.0,5.0,96.88000000000002,60.960000000000086,8
991,8.0,7.0,76.72000000000011,41.262222222222235,8
992,9.0,1.0,100.0,11.925925925925926,8
993,9.0,2.0,93.6,48.53333333333334,8
994,9.0,5.0,96.88000000000002,62.524444444444526,8
995,9.0,7.0,81.28000000000013,42.63111111111113,8
996,10.0,1.0,100.0,16.275862068965516,8
997,10.0,2.0,93.6,50.64827586206897,8
998,10.0,5.0,96.88000000000002,57.622068965517336,8
999,10.0,7.0,81.28000000000013,37.73241379310346,8
1000,11.0,1.0,100.0,15.241379310344827,8
1001,11.0,2.0,93.6,56.24827586206896,8
1002,11.0,5.0,96.88000000000002,64.56275862068972,8
1003,11.0,7.0,81.28000000000013,45.555862068965546,8
1004,12.0,1.0,100.0,16.689655172413794,8
1005,12.0,2.0,93.6,61.6551724137931,8
1006,12.0,5.0,96.88000000000002,57.66344827586217,8
1007,12.0,7.0,81.28000000000013,47.415172413793115,8
1008,13.0,1.0,100.0,17.724137931034484,8
1009,13.0,2.0,93.6,56.11034482758621,8
1010,13.0,5.0,96.88000000000002,72.74206896551732,8
1011,13.0,7.0,81.28000000000013,38.653793103448294,8
1012,14.0,1.0,100.0,17.103448275862068,8
1013,14.0,2.0,93.6,50.220689655172414,8
1014,14.0,5.0,96.88000000000002,66.12689655172423,8
1015,14.0,7.0,81.28000000000013,39.026206896551756,8
1016,15.0,1.0,100.0,24.516129032258064,8
1017,15.0,2.0,93.6,45.44516129032259,8
1018,15.0,5.0,96.88000000000002,68.923870967742,8
1019,15.0,7.0,81.28000000000013,40.84129032258066,8
1020,16.0,1.0,100.0,24.06451612903226,8
1021,16.0,2.0,93.6,53.470967741935475,8
1022,16.0,5.0,96.88000000000002,59.037419354838775,8
1023,16.0,7.0,81.28000000000013,46.621935483871,8
1024,17.0,1.0,100.0,31.35483870967742,8
1025,17.0,2.0,93.6,68.74838709677418,8
1026,17.0,5.0,96.88000000000002,58.48258064516136,8
1027,17.0,7.0,81.28000000000013,43.52258064516131,8
1028,18.0,1.0,100.0,23.93548387096774,8
1029,18.0,2.0,93.6,54.20645161290322,8
1030,18.0,5.0,96.88000000000002,72.37161290322588,8
1031,18.0,7.0,81.28000000000013,51.02193548387099,8
1032,19.0,1.0,100.0,25.870967741935484,8
1033,19.0,2.0,93.6,50.0258064516129,8
1034,19.0,5.0,96.88000000000002,73.76774193548397,8
1035,19.0,7.0,92.80000000000007,47.950967741935514,8
1036,20.0,1.0,100.0,21.294117647058822,8
1037,20.0,2.0,93.6,59.69411764705882,8
1038,20.0,5.0,96.88000000000002,65.04941176470595,8
1039,20.0,7.0,92.80000000000007,47.47529411764708,8
1040,21.0,1.0,100.0,23.941176470588236,8
1041,21.0,2.0,93.6,60.247058823529414,8
1042,21.0,5.0,96.88000000000002,63.576470588235374,8
1043,21.0,7.0,92.80000000000007,46.41882352941179,8
1044,22.0,1.0,100.0,22.529411764705884,8
1045,22.0,2.0,93.6,56.83529411764706,8
1046,22.0,5.0,96.88000000000002,64.37411764705892,8
1047,22.0,7.0,92.80000000000007,40.3694117647059,8
1048,23.0,1.0,100.0,25.11764705882353,8
1049,23.0,2.0,93.6,61.98823529411764,8
1050,23.0,5.0,96.88000000000002,63.17176470588244,8
1051,23.0,7.0,92.80000000000007,48.167058823529445,8
1052,24.0,1.0,100.0,26.58823529411765,8
1053,24.0,2.0,93.6,63.905882352941184,8
1054,24.0,5.0,96.88000000000002,68.43529411764716,8
1055,24.0,7.0,92.80000000000007,40.082352941176495,8
1056,25.0,1.0,100.0,21.83783783783784,8
1057,25.0,2.0,93.6,62.95135135135135,8
1058,25.0,5.0,96.88000000000002,62.04756756756765,8
1059,25.0,7.0,92.80000000000007,40.774054054054076,8
1060,26.0,1.0,100.0,17.135135135135137,8
1061,26.0,2.0,93.6,56.89729729729731,8
1062,26.0,5.0,96.88000000000002,60.98594594594604,8
1063,26.0,7.0,92.80000000000007,46.06270270270273,8
1064,27.0,1.0,100.0,20.216216216216218,8
1065,27.0,2.0,93.6,58.172972972972964,8
1066,27.0,5.0,96.88000000000002,62.255135135135234,8
1067,27.0,7.0,92.80000000000007,40.95135135135138,8
1068,28.0,1.0,100.0,18.10810810810811,8
1069,28.0,2.0,93.6,59.91351351351352,8
1070,28.0,5.0,96.88000000000002,65.89621621621632,8
1071,28.0,7.0,92.80000000000007,45.742702702702736,8
1072,29.0,1.0,100.0,16.64864864864865,8
1073,29.0,2.0,93.6,56.52972972972973,8
1074,29.0,5.0,96.88000000000002,72.13621621621631,8
1075,29.0,7.0,92.80000000000007,48.384864864864895,8
1076,30.0,1.0,100.0,19.9,8
1077,30.0,2.0,93.6,59.67999999999999,8
1078,30.0,5.0,96.88000000000002,69.37600000000009,8
