,gen,best,mean,std,solution
114,12.0,84.42000000000002,49.84400000000003,17.445603686889147,2
115,13.0,84.42000000000002,45.17300000000002,19.407933094484846,2
116,14.0,84.42000000000002,47.41340000000002,17.5874901120086,2
117,15.0,84.42000000000002,45.043800000000026,19.464014733862083,2
118,16.0,84.42000000000002,48.86820000000003,17.109255295307282,2
119,17.0,84.42000000000002,45.03640000000002,22.483372946246305,2
120,18.0,84.42000000000002,49.719200000000036,19.51412348428697,2
121,19.0,84.42000000000002,53.42300000000003,14.545097971481667,2
122,20.0,84.42000000000002,54.56300000000003,14.207956749652647,2
123,21.0,84.42000000000002,52.49340000000004,15.801609805333134,2
124,22.0,84.42000000000002,51.66640000000004,16.349191510285767,2
125,23.0,84.42000000000002,47.366200000000035,18.51461016494812,2
126,24.0,84.42000000000002,51.96440000000003,17.605365223135827,2
127,25.0,84.42000000000002,50.83520000000002,16.647797240475995,2
128,26.0,84.42000000000002,53.518000000000036,15.547508739344712,2
129,27.0,84.42000000000002,52.35340000000003,14.675267644578073,2
130,28.0,84.42000000000002,55.75820000000003,12.130605951888805,2
131,29.0,84.42000000000002,52.42680000000004,17.58036386881683,2
132,30.0,84.42000000000002,55.83560000000003,13.581070231760092,2
133,31.0,84.42000000000002,55.569400000000044,13.713296745859479,2
134,32.0,84.42000000000002,56.05360000000003,14.029174424747886,2
135,33.0,84.42000000000002,56.26040000000003,14.155411397765883,2
136,34.0,84.42000000000002,55.72780000000003,15.195367424317197,2
137,35.0,84.42000000000002,54.96360000000004,15.938200495664505,2
138,36.0,84.42000000000002,56.29320000000003,13.967320493208431,2
139,37.0,84.42000000000002,55.21860000000003,15.163226109242068,2
140,38.0,84.42000000000002,55.692800000000034,13.89530180168823,2
141,39.0,84.42000000000002,56.67840000000004,14.066962338756733,2
142,40.0,84.42000000000002,58.587000000000046,11.540425772041521,2
143,41.0,84.42000000000002,59.41180000000004,11.837405828981288,2
144,42.0,84.42000000000002,59.34140000000005,10.790329839258863,2
145,43.0,84.42000000000002,58.79020000000004,12.742769399153394,2
146,44.0,84.42000000000002,59.62500000000004,12.154786176646638,2
147,45.0,84.42000000000002,59.632800000000046,12.446899540046116,2
148,46.0,84.42000000000002,59.87980000000003,12.895817459936387,2
149,47.0,84.42000000000002,58.80040000000004,12.942074325238602,2
150,48.0,84.42000000000002,62.005000000000024,11.340366969370972,2
151,49.0,84.42000000000002,61.46640000000003,12.84367108890601,2
152,50.0,84.42000000000002,63.023200000000024,14.185511966792035,2
153,0.0,72.46000000000004,34.93937500000002,18.746239012382595,3
154,1.0,63.60000000000006,37.24960000000003,20.602055912942287,3
155,2.0,70.68000000000002,41.401200000000024,19.605128884044614,3
156,3.0,72.00000000000004,40.58760000000003,20.590424527920746,3
157,4.0,72.00000000000004,42.12100000000003,20.197362080232164,3
158,5.0,72.00000000000004,41.386200000000024,21.553307995757873,3
159,6.0,72.00000000000004,46.36260000000002,17.79568344402654,3
160,7.0,72.00000000000004,45.46820000000003,18.115992292999028,3
161,8.0,72.00000000000004,50.87980000000003,16.464178933672954,3
162,9.0,72.12000000000003,46.54260000000003,21.108202510872413,3
163,10.0,72.40000000000003,48.88640000000003,19.832387628321516,3
164,11.0,72.40000000000003,48.22780000000002,19.949054292371866,3
165,12.0,72.40000000000003,47.88120000000003,21.346836359517077,3
166,13.0,72.40000000000003,48.74620000000002,21.47672017697303,3
167,14.0,72.50000000000004,51.57720000000003,17.55463631523024,3
168,15.0,72.50000000000004,51.23800000000003,16.408654423809413,3
169,16.0,72.50000000000004,50.78280000000002,18.03497735401961,3
170,17.0,72.50000000000004,51.92620000000002,16.755686245570494,3
171,18.0,72.50000000000004,50.594800000000035,18.35247549950688,3
172,19.0,72.50000000000004,52.59980000000003,16.968598173096098,3
173,20.0,75.90000000000003,53.65640000000003,15.175264710706047,3
174,21.0,75.90000000000003,54.85720000000003,13.201520524545654,3
175,22.0,75.90000000000003,56.27420000000003,14.722073575417292,3
176,23.0,75.90000000000003,57.71060000000002,10.535536609019978,3
177,24.0,75.90000000000003,56.86580000000001,11.07424734959447,3
178,25.0,75.90000000000003,57.09140000000004,10.765733883019776,3
179,26.0,78.08000000000004,57.82080000000005,12.346264186384484,3
180,27.0,78.08000000000004,57.87380000000004,11.699175251273063,3
181,28.0,78.08000000000004,57.556400000000025,9.566314391655757,3
182,29.0,78.08000000000004,56.41340000000004,13.624920126004413,3
183,30.0,78.08000000000004,57.43740000000003,10.311238782997904,3
184,31.0,78.08000000000004,57.45100000000003,9.829070505393686,3
185,32.0,78.08000000000004,53.17360000000002,14.652744420073676,3
186,33.0,78.08000000000004,58.01980000000003,9.355825348947043,3
187,34.0,78.08000000000004,58.72300000000003,10.191794886083612,3
188,35.0,78.08000000000004,57.94580000000005,11.784061199773197,3
189,36.0,78.08000000000004,58.226600000000026,10.734205161072714,3
190,37.0,78.08000000000004,57.447400000000044,11.117803256039391,3
191,38.0,78.08000000000004,57.50920000000003,12.00741618167706,3
192,39.0,78.08000000000004,55.00480000000005,15.209109933194648,3
193,40.0,80.66000000000004,56.28060000000003,15.274277843485768,3
194,41.0,80.66000000000004,56.20320000000003,13.449491505629506,3
195,42.0,80.66000000000004,57.703600000000044,11.783417969333012,3
196,43.0,80.66000000000004,58.97800000000004,8.519680510441695,3
197,44.0,80.66000000000004,57.990200000000044,10.498244232251416,3
198,45.0,80.66000000000004,57.38300000000004,13.279459138082402,3
199,46.0,80.66000000000004,58.82120000000005,9.344053861146142,3
200,47.0,80.66000000000004,57.548800000000035,13.015288954149277,3
201,48.0,80.66000000000004,59.298200000000044,9.96331474761287,3
202,49.0,80.66000000000004,58.524600000000035,13.5169043364226,3
203,50.0,80.66000000000004,60.70020000000004,11.134544622929134,3
204,0.0,73.38000000000005,31.641125000000024,21.043399588335895,4
205,1.0,70.74000000000005,33.25520000000002,22.071521401117785,4
206,2.0,70.74000000000005,36.193200000000026,21.161685040657808,4
207,3.0,70.74000000000005,35.80540000000003,21.67585677291674,4
208,4.0,70.74000000000005,41.558200000000035,19.33213492504127,4
209,5.0,70.74000000000005,37.09060000000002,21.625224059879713,4
210,6.0,70.74000000000005,42.19840000000002,18.448311289654676,4
211,7.0,70.74000000000005,42.01540000000003,20.21030882594327,4
212,8.0,72.46000000000004,45.31960000000003,18.95357105771892,4
213,9.0,72.46000000000004,44.27400000000002,20.091702466441223,4
214,10.0,72.46000000000004,39.95800000000003,19.858467513884353,4
215,11.0,72.46000000000004,40.41080000000002,19.871576972147942,4
216,12.0,72.46000000000004,42.76260000000002,19.231869728136164,4
217,13.0,73.06000000000004,42.454800000000034,21.622726122300126,4
218,14.0,73.06000000000004,47.59460000000003,18.849329930795953,4
219,15.0,73.06000000000004,47.17860000000003,20.258863986907073,4
220,16.0,73.06000000000004,46.17280000000003,19.486642711354886,4
221,17.0,73.06000000000004,48.02120000000003,18.236538228512572,4
222,18.0,73.66000000000004,47.761000000000024,17.30364502063078,4
223,19.0,73.66000000000004,46.77060000000003,20.434748533808786,4
224,20.0,73.66000000000004,47.63880000000003,19.81892849172226,4
225,21.0,73.66000000000004,45.41560000000003,21.300892860159657,4
226,22.0,73.66000000000004,50.834800000000044,17.26163042588968,4
227,23.0,73.66000000000004,51.37080000000005,16.3161594549698,4
228,24.0,73.66000000000004,55.59740000000004,13.207507154645057,4
229,25.0,73.66000000000004,52.56140000000003,17.759801182445724,4
230,26.0,73.66000000000004,55.13900000000003,15.195596039642549,4
231,27.0,83.28000000000003,57.05860000000004,11.422602594855526,4
232,28.0,83.28000000000003,58.50760000000004,12.121420306218255,4
233,29.0,83.28000000000003,57.862600000000036,10.7169688457138,4
234,30.0,83.28000000000003,57.51780000000004,14.168595101844089,4
235,31.0,83.28000000000003,52.94020000000003,18.958853656273643,4
236,32.0,83.28000000000003,58.479200000000034,11.073178015366695,4
237,33.0,83.28000000000003,54.34580000000005,17.796084579479846,4
238,34.0,83.28000000000003,55.04720000000004,16.8003863098442,4
239,35.0,83.28000000000003,56.15060000000004,15.269112208638731,4
240,36.0,83.28000000000003,56.51420000000004,13.529437621719552,4
241,37.0,85.06,56.78500000000004,13.590090912131538,4
242,38.0,85.06,56.684200000000025,13.071449283074937,4
243,39.0,85.06,54.10460000000003,17.2296051852618,4
244,40.0,85.06,55.452400000000054,15.248715560334922,4
245,41.0,85.06,55.67720000000004,15.87891911182875,4
246,42.0,85.06,57.623400000000046,14.012481023715972,4
247,43.0,85.06,60.05940000000004,10.226720473348246,4
248,44.0,85.06,60.59200000000004,10.21085069913375,4
249,45.0,85.06,59.768200000000036,12.596785969444754,4
250,46.0,85.06,62.07980000000004,9.15904645473535,4
251,47.0,85.06,62.72480000000005,9.533477904731315,4
252,48.0,85.06,62.29220000000005,8.60049016975196,4
253,49.0,85.06,62.31400000000005,9.79956835784108,4
254,50.0,85.06,65.17440000000005,6.754080295643513,4
255,0.0,69.60000000000002,32.297625000000025,20.174643537355877,5
256,1.0,65.16000000000005,35.50300000000002,22.419475885934546,5
257,2.0,65.16000000000005,35.49760000000002,21.482115590416146,5
258,3.0,65.16000000000005,35.92680000000002,21.825136191098565,5
259,4.0,65.16000000000005,43.06360000000002,18.72903273103019,5
260,5.0,73.16000000000001,43.48820000000003,21.396269038316014,5
261,6.0,73.16000000000001,51.14380000000003,15.34373949074997,5
262,7.0,73.16000000000001,48.70240000000003,19.86165034029147,5
263,8.0,73.16000000000001,50.732600000000026,19.132622539526576,5
264,9.0,73.16000000000001,48.827800000000025,18.610715600427632,5
265,10.0,73.16000000000001,51.52340000000004,16.459978871189367,5
266,11.0,73.16000000000001,48.86300000000003,17.7339273428082,5
267,12.0,73.16000000000001,53.662800000000026,12.462917481873983,5
268,13.0,73.16000000000001,50.65280000000003,16.166321169641538,5
269,14.0,73.16000000000001,51.55400000000003,14.797561015248432,5
270,15.0,73.16000000000001,51.24720000000003,14.4150844659336,5
271,16.0,73.16000000000001,51.40140000000003,14.402891447206018,5
272,17.0,73.16000000000001,50.75540000000003,14.687517109436852,5
273,18.0,73.16000000000001,53.96740000000003,13.86910686525993,5
274,19.0,73.16000000000001,53.44420000000003,16.39382354302986,5
275,20.0,73.16000000000001,54.004400000000025,13.702441995498475,5
276,21.0,73.16000000000001,51.26800000000003,16.63746759576109,5
277,22.0,74.04000000000003,53.55840000000003,13.688285701284885,5
278,23.0,74.04000000000003,54.21080000000003,12.837939529379323,5
279,24.0,74.04000000000003,55.09600000000001,13.719185106995246,5
280,25.0,74.04000000000003,52.57640000000002,16.42170621585955,5
281,26.0,74.04000000000003,56.90360000000003,10.977832347052857,5
282,27.0,77.72000000000003,54.70320000000005,13.628488021787309,5
283,28.0,77.72000000000003,55.59700000000004,12.78386901528642,5
284,29.0,77.72000000000003,54.66560000000003,14.417339860043537,5
285,30.0,77.72000000000003,54.447200000000024,13.147274248299539,5
286,31.0,77.72000000000003,53.17340000000003,14.050982330072163,5
287,32.0,84.74000000000001,55.10840000000004,13.32119669699386,5
288,33.0,84.74000000000001,57.12400000000003,12.609953211649916,5
289,34.0,84.74000000000001,55.518000000000036,13.112860710005275,5
290,35.0,84.74000000000001,56.16360000000003,13.811402066408759,5
291,36.0,84.74000000000001,58.63840000000004,11.61993414094934,5
292,37.0,84.74000000000001,59.33880000000002,8.941827473173484,5
293,38.0,84.74000000000001,58.92440000000002,12.118734448778063,5
294,39.0,84.74000000000001,58.70380000000003,11.93161973748745,5
295,40.0,84.74000000000001,59.37940000000003,11.052273415003814,5
296,41.0,92.74000000000004,59.929200000000044,12.405286105527757,5
297,42.0,92.74000000000004,62.60100000000005,8.08530240621834,5
298,43.0,93.70000000000003,61.26160000000002,12.53125841406202,5
299,44.0,93.70000000000003,63.55440000000003,8.82179214445682,5
300,45.0,93.70000000000003,63.549000000000035,9.97345852751191,5
301,46.0,93.70000000000003,65.58060000000002,10.76626600265849,5
302,47.0,93.70000000000003,62.056200000000025,14.12991116603357,5
303,48.0,94.12000000000002,66.80800000000004,11.508845293946743,5
304,49.0,94.12000000000002,66.66660000000002,12.050544238332144,5
305,50.0,94.48000000000003,70.13400000000003,12.189629854921767,5
306,0.0,65.06000000000003,31.117875000000026,19.842960539807944,6
307,1.0,64.38000000000005,35.92620000000002,20.04573345028812,6
308,2.0,64.44000000000005,37.08520000000002,21.096535946927407,6
309,3.0,72.14000000000004,39.68980000000003,21.26953342130476,6
310,4.0,72.14000000000004,46.83980000000003,17.078764005629925,6
311,5.0,72.14000000000004,45.13420000000003,18.78577212573389,6
312,6.0,72.26000000000005,47.28160000000003,17.949242586805727,6
313,7.0,72.26000000000005,48.44540000000003,16.020234668693224,6
314,8.0,72.26000000000005,50.93860000000004,15.67987889111393,6
315,9.0,72.26000000000005,50.61180000000003,16.468214741130875,6
316,10.0,72.26000000000005,51.32540000000003,15.772358822953537,6
317,11.0,72.26000000000005,50.558400000000034,16.112445793236986,6
318,12.0,72.26000000000005,50.917000000000044,16.903161686501146,6
319,13.0,72.26000000000005,51.33560000000003,17.20453395590826,6
320,14.0,73.92000000000004,52.19160000000002,14.981645084569326,6
321,15.0,75.42000000000004,50.442400000000035,17.26164749495251,6
322,16.0,75.42000000000004,51.219400000000036,17.11383053673257,6
323,17.0,75.42000000000004,50.75760000000003,17.971248655560924,6
324,18.0,75.42000000000004,53.245400000000025,14.956446598039262,6
325,19.0,75.42000000000004,54.75140000000003,13.87109548810043,6
326,20.0,75.42000000000004,57.21200000000003,11.348690144681902,6
327,21.0,75.42000000000004,56.42680000000004,13.502145079949344,6
328,22.0,75.42000000000004,56.762400000000035,14.290336113611888,6
329,23.0,75.42000000000004,54.615200000000044,12.48351524851875,6
330,24.0,75.42000000000004,56.22340000000004,10.748379619272859,6
331,25.0,75.42000000000004,54.67280000000003,12.4622140954166,6
332,26.0,75.42000000000004,57.29280000000004,10.01247962095305,6
333,27.0,75.42000000000004,54.85860000000003,13.069061559270436,6
334,28.0,75.42000000000004,57.64300000000003,11.069227389479362,6
335,29.0,75.42000000000004,56.36400000000004,13.507867929469855,6
336,30.0,75.42000000000004,52.67780000000004,16.288034355317414,6
337,31.0,75.42000000000004,52.67900000000005,15.752383787858914,6
338,32.0,75.42000000000004,56.663600000000045,12.623361954725064,6
339,33.0,75.42000000000004,55.01600000000004,13.936814844145712,6
340,34.0,75.42000000000004,57.45980000000003,10.696870381564889,6
341,35.0,75.42000000000004,56.64220000000001,10.124051321481936,6
342,36.0,75.42000000000004,54.82160000000002,11.87066558538316,6
343,37.0,75.42000000000004,53.416400000000024,14.352007630990173,6
344,38.0,75.42000000000004,56.07880000000002,12.67835598806092,6
345,39.0,75.42000000000004,56.73280000000002,12.73333939546104,6
346,40.0,75.42000000000004,57.43720000000004,13.220789997575794,6
347,41.0,75.42000000000004,54.36900000000004,17.511190336467713,6
348,42.0,75.42000000000004,56.95660000000004,12.69614179347412,6
349,43.0,75.42000000000004,53.42480000000003,17.84111635969006,6
350,44.0,75.42000000000004,56.96120000000005,14.118265281542214,6
351,45.0,75.42000000000004,56.880000000000024,15.69877218128858,6
352,46.0,75.42000000000004,57.203000000000046,15.53017202094041,6
353,47.0,75.42000000000004,58.79040000000005,10.466335931929578,6
354,48.0,75.42000000000004,59.87120000000004,9.025081637303904,6
355,49.0,81.12,60.85100000000004,11.46355036626961,6
356,50.0,81.12,63.66840000000005,8.87117001527984,6
357,0.0,71.74000000000007,37.42850000000003,17.458575049241567,7
358,1.0,63.40000000000006,40.48340000000003,19.68499592176743,7
359,2.0,66.88000000000002,42.11960000000003,17.446693664989944,7
360,3.0,70.58000000000004,39.31800000000002,20.65466833430158,7
361,4.0,70.58000000000004,42.29600000000002,20.882677031453618,7
362,5.0,76.98000000000003,39.15800000000002,22.235961593778676,7
363,6.0,76.98000000000003,43.065000000000026,20.119296682538387,7
364,7.0,76.98000000000003,43.83900000000003,20.703297973994395,7
365,8.0,76.98000000000003,45.13500000000002,18.597454745206406,7
366,9.0,76.98000000000003,44.47460000000003,20.66685556247008,7
367,10.0,76.98000000000003,48.726600000000026,17.07516958744481,7
368,11.0,76.98000000000003,48.907400000000024,17.92410592581957,7
369,12.0,80.86000000000001,48.77280000000003,17.834762576496498,7
370,13.0,80.86000000000001,48.78840000000003,17.366268725319213,7
371,14.0,80.86000000000001,44.33600000000002,18.98436346049033,7
372,15.0,80.86000000000001,49.52320000000003,16.90104723855892,7
373,16.0,80.86000000000001,51.72580000000003,16.516449326656144,7
374,17.0,80.86000000000001,48.84320000000003,18.041956594560364,7
375,18.0,80.86000000000001,54.49880000000003,13.975132148212417,7
376,19.0,80.86000000000001,54.87800000000003,13.413774263793176,7
377,20.0,80.86000000000001,57.35160000000003,10.890701053651233,7
378,21.0,80.86000000000001,54.47060000000003,14.908816305797057,7
379,22.0,80.86000000000001,53.54560000000003,15.234769989730733,7
380,23.0,80.86000000000001,55.28500000000004,14.03556293847882,7
381,24.0,80.86000000000001,56.15300000000003,13.988017550746788,7
382,25.0,80.86000000000001,52.844800000000035,15.015369224897537,7
383,26.0,80.86000000000001,55.51000000000003,12.113535404662017,7
384,27.0,80.86000000000001,54.05700000000002,15.74285650700025,7
385,28.0,80.86000000000001,54.46600000000004,15.295749082669998,7
386,29.0,80.86000000000001,54.360600000000034,15.762281168663376,7
387,30.0,80.86000000000001,55.91040000000004,13.356266388478485,7
388,31.0,80.86000000000001,53.55960000000002,15.21767498141553,7
389,32.0,80.86000000000001,56.43440000000001,14.773333024067387,7
390,33.0,80.86000000000001,55.499000000000024,15.092952626971307,7
391,34.0,80.86000000000001,57.60040000000003,11.634450904103732,7
392,35.0,80.86000000000001,58.836200000000034,9.715390551079253,7
393,36.0,80.86000000000001,56.437400000000004,12.74524371049844,7
394,37.0,80.86000000000001,55.67200000000002,13.692320475361367,7
395,38.0,80.86000000000001,57.44740000000002,12.322541508958293,7
396,39.0,80.86000000000001,57.050800000000024,13.09534311730701,7
397,40.0,80.86000000000001,56.96040000000002,12.698742923612558,7
398,41.0,80.86000000000001,57.487800000000036,13.282057339132368,7
399,42.0,80.86000000000001,57.870000000000026,11.664262171264845,7
400,43.0,81.52000000000002,58.575000000000024,11.993175851291435,7
401,44.0,81.52000000000002,63.097400000000036,10.45991306082417,7
402,45.0,81.52000000000002,60.314600000000034,12.734727277802227,7
403,46.0,81.52000000000002,59.45360000000002,13.779166848543497,7
404,47.0,82.18000000000002,59.59520000000002,15.61277351914131,7
405,48.0,82.18000000000002,61.36340000000003,13.156859824441396,7
406,49.0,82.18000000000002,61.17680000000003,14.80332171372358,7
407,50.0,82.18000000000002,64.23760000000004,11.676775678242688,7
408,0.0,70.96000000000004,36.15750000000002,17.171618699179184,8
409,1.0,70.56000000000004,35.91240000000003,20.978129140607376,8
410,2.0,70.56000000000004,39.824200000000026,20.247843992879844,8
411,3.0,70.56000000000004,40.34640000000003,22.399899085486982,8
412,4.0,70.56000000000004,43.057800000000036,19.242670271040875,8
413,5.0,70.56000000000004,42.80140000000003,18.60564027492739,8
414,6.0,70.56000000000004,46.20720000000003,16.821515394280038,8
415,7.0,73.44000000000004,43.41560000000002,19.929564486962583,8
416,8.0,73.44000000000004,48.12880000000003,17.75277585505997,8
417,9.0,73.44000000000004,51.14960000000003,14.961257562116904,8
418,10.0,73.44000000000004,47.736600000000024,16.518388070268845,8
419,11.0,73.44000000000004,49.07960000000003,15.978195637805927,8
420,12.0,73.44000000000004,51.14860000000003,15.92389330660063,8
421,13.0,73.44000000000004,52.08420000000004,16.480798353235205,8
422,14.0,73.44000000000004,54.11340000000004,14.622751329349764,8
423,15.0,73.44000000000004,49.81720000000003,19.23112602423478,8
424,16.0,73.44000000000004,52.84680000000003,16.97597672477199,8
425,17.0,73.44000000000004,50.997000000000035,17.61953174746708,8
426,18.0,73.44000000000004,51.589200000000034,16.14280159575779,8
427,19.0,73.44000000000004,52.27400000000003,16.636071291023015,8
428,20.0,73.44000000000004,54.07240000000004,14.603369413940067,8
429,21.0,73.44000000000004,54.75940000000002,13.189220888286016,8
430,22.0,73.44000000000004,53.14240000000004,14.551562742193715,8
431,23.0,73.86000000000004,52.997800000000026,15.28855961691618,8
432,24.0,73.86000000000004,53.34120000000003,15.334114078093986,8
433,25.0,73.86000000000004,52.659600000000026,14.29873560284266,8
434,26.0,73.86000000000004,52.767000000000046,15.75556520725297,8
435,27.0,73.86000000000004,53.509800000000034,14.730880080972764,8
436,28.0,73.86000000000004,52.69880000000003,16.083164071786378,8
437,29.0,73.86000000000004,52.74920000000003,15.486826510295781,8
438,30.0,73.86000000000004,54.020000000000024,14.926929757991097,8
